"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AC005153.1",0,NA,NA,NA,NA,NA
"AC004920.1",0,NA,NA,NA,NA,NA
"AC004830.2",0.0828461572176941,0.11675989932952,1.49644504378509,0.0780248495021168,0.93780828620122,NA
"COBL",0.0264657706799261,-0.371313570540621,1.49181407622219,-0.248900701809249,0.803437592413941,NA
"AC005999.2",0,NA,NA,NA,NA,NA
"AC005999.1",0,NA,NA,NA,NA,NA
"AC006478.1",0,NA,NA,NA,NA,NA
"AC006478.2",0,NA,NA,NA,NA,NA
"AC079763.1",0,NA,NA,NA,NA,NA
"AC006459.1",0,NA,NA,NA,NA,NA
"POM121L12",0,NA,NA,NA,NA,NA
"AC009468.2",0,NA,NA,NA,NA,NA
"AC009468.1",0,NA,NA,NA,NA,NA
"LINC01446",0.0379357732855707,-0.0921192334148848,1.49511643058734,-0.0616134178785639,0.950870691323346,NA
"LINC02854",0,NA,NA,NA,NA,NA
"AC092848.2",0,NA,NA,NA,NA,NA
"AC092848.1",0,NA,NA,NA,NA,NA
"LINC01445",0,NA,NA,NA,NA,NA
"VSTM2A",0,NA,NA,NA,NA,NA
"VSTM2A-OT1",0,NA,NA,NA,NA,NA
"AC011228.1",0,NA,NA,NA,NA,NA
"AC011228.2",0,NA,NA,NA,NA,NA
"SEC61G",56.8458691489773,0.127179645790323,0.0686938508256652,1.85139782180921,0.0641123422210168,0.999981087338227
"AC074351.1",0.167830892535895,0.0687318999095849,0.916822904190925,0.0749674769199175,0.940240588708342,0.999981087338227
"EGFR",0.0793973120397782,-0.646705898623416,1.48919031304401,-0.434266791127255,0.66409471621303,NA
"EGFR-AS1",0,NA,NA,NA,NA,NA
"ELDR",0,NA,NA,NA,NA,NA
"LANCL2",3.43892544839364,-0.0385289833428305,0.187889384993854,-0.205062054698252,0.837523642374614,0.999981087338227
"VOPP1",24.1819965153794,-0.0296339071387729,0.0741556189722523,-0.399617824643354,0.689438025833541,0.999981087338227
"AC099681.1",0,NA,NA,NA,NA,NA
"AC099681.3",0,NA,NA,NA,NA,NA
"AC099681.2",0,NA,NA,NA,NA,NA
"SEPTIN14",0.0185660337545627,-0.0895157224541425,1.4952028993073,-0.0598686121432842,0.952260278917815,NA
"ZNF713",0.783222013007374,0.146978125962371,0.392857930801742,0.37412538843856,0.708311030780139,0.999981087338227
"NIPSNAP2",5.28575343265984,0.0939803534993051,0.161814149975452,0.580791936388518,0.561380690350956,0.999981087338227
"MRPS17",4.12467610866577,-0.0559867822569955,0.198016283489872,-0.282738274197834,0.77737747425667,0.999981087338227
"PSPH",2.56258102568657,-0.167577742222979,0.406454113358125,-0.412291908767883,0.680125478477543,0.999981087338227
"CCT6A",25.0165825131126,-0.0484928613563781,0.0860581735215184,-0.56348931626178,0.573101733087026,0.999981087338227
"SUMF2",10.6550482911593,0.0936489812914923,0.127714351919997,0.73326904833809,0.463394348988564,0.999981087338227
"PHKG1",0.363902609548726,0.162796110317425,0.478995574194478,0.339869758903718,0.73395461132481,0.999981087338227
"CHCHD2",115.21826186341,0.0289657389077499,0.0517884328424496,0.559309044856972,0.575950823535804,0.999981087338227
"NUPR2",0,NA,NA,NA,NA,NA
"AC006970.3",0,NA,NA,NA,NA,NA
"AC092447.4",0,NA,NA,NA,NA,NA
"AC092447.8",0,NA,NA,NA,NA,NA
"AC092447.5",0,NA,NA,NA,NA,NA
"AC095038.5",0,NA,NA,NA,NA,NA
"AC095038.4",0,NA,NA,NA,NA,NA
"AC118758.3",0,NA,NA,NA,NA,NA
"ZNF479",0,NA,NA,NA,NA,NA
"AC099654.15",0,NA,NA,NA,NA,NA
"AC099654.1",0,NA,NA,NA,NA,NA
"AC099654.16",0,NA,NA,NA,NA,NA
"AC237221.1",0,NA,NA,NA,NA,NA
"ZNF716",0,NA,NA,NA,NA,NA
"AC069285.2",0,NA,NA,NA,NA,NA
"AC006455.1",0,NA,NA,NA,NA,NA
"AC006455.5",0,NA,NA,NA,NA,NA
"AC006455.4",0,NA,NA,NA,NA,NA
"AC073188.3",0,NA,NA,NA,NA,NA
"AC073188.4",0,NA,NA,NA,NA,NA
"AC073188.2",0,NA,NA,NA,NA,NA
"AC073188.5",0,NA,NA,NA,NA,NA
"AC073188.6",0,NA,NA,NA,NA,NA
"AC092634.4",0,NA,NA,NA,NA,NA
"LINC02848",0.0940879454980876,0.00610182606905759,1.02302491765126,0.00596449408394339,0.995241050474194,NA
"AC092634.8",0,NA,NA,NA,NA,NA
"AC115220.1",0,NA,NA,NA,NA,NA
"LINC01005",0,NA,NA,NA,NA,NA
"AC115220.3",0,NA,NA,NA,NA,NA
"ZNF727",0.253731801287588,0.211069114829107,0.804080181389802,0.262497596277385,0.792937838299672,0.999981087338227
"AC091685.1",0,NA,NA,NA,NA,NA
"ZNF735",0,NA,NA,NA,NA,NA
"ZNF679",0,NA,NA,NA,NA,NA
"AC073270.1",0,NA,NA,NA,NA,NA
"ZNF736",2.81718405302663,0.0719136828240892,0.209159418592276,0.343822349995502,0.730979890939476,0.999981087338227
"AC073270.2",0,NA,NA,NA,NA,NA
"ZNF680",2.58682619703266,0.0186082312102157,0.224066426381682,0.0830478332283387,0.933813505530843,0.999981087338227
"AC016769.5",0,NA,NA,NA,NA,NA
"AC016769.6",0,NA,NA,NA,NA,NA
"ZNF107",5.14082527368114,0.0750897769326806,0.142258579946469,0.527840056894539,0.597610352244354,0.999981087338227
"ZNF138",3.87609909092078,-0.102625242012256,0.177427958643618,-0.578405132972246,0.562990629281615,0.999981087338227
"AC073349.4",0,NA,NA,NA,NA,NA
"AC073349.5",0,NA,NA,NA,NA,NA
"ZNF273",1.0392820687588,0.222303927471471,0.301530718398651,0.737251344248001,0.460969514959475,0.999981087338227
"AC073349.1",0.0409544954385997,0.307875490328571,1.4973612035827,0.20561203909379,0.837093972624788,NA
"AC073210.3",0,NA,NA,NA,NA,NA
"ZNF117",0.473350014554876,-0.165189166046306,0.42277103785177,-0.390729617822647,0.695997103913344,0.999981087338227
"ERV3-1",1.29650357141094,-0.049431564794277,0.303299946134917,-0.162979141355628,0.870534857860097,0.999981087338227
"AC104073.4",0,NA,NA,NA,NA,NA
"ZNF92",8.61866155072612,0.18876977283297,0.138302991227406,1.36490014538141,0.172284436574165,0.999981087338227
"AC114501.3",0,NA,NA,NA,NA,NA
"AC093582.1",0,NA,NA,NA,NA,NA
"VKORC1L1",4.47024782258611,0.112607607234641,0.182669348072604,0.616455954010872,0.537593633590601,0.999981087338227
"GUSB",9.62470456915437,0.0155837959131736,0.111246866957475,0.140083009431004,0.888594404728911,0.999981087338227
"ASL",7.06749025930362,-0.11232922990825,0.145606913148701,-0.771455334634653,0.440437087274626,0.999981087338227
"CRCP",9.6189868865431,0.0663933908463698,0.123534305705435,0.537449014403203,0.590957494301143,0.999981087338227
"AC068533.3",1.10062379561811,-0.725864926486084,0.343658735273148,-2.11216783390985,0.0346720564073541,0.999981087338227
"TPST1",2.6095113967149,-0.378106957734145,0.228859065628555,-1.65213886850269,0.0985062449721135,0.999981087338227
"LINC00174",2.8370014512975,0.0170717649395083,0.204313269577756,0.0835568094759072,0.93340880783886,0.999981087338227
"AC008267.5",1.0369921736135,-0.1636897288886,0.320141919316928,-0.511303640703651,0.609138456094149,0.999981087338227
"KCTD7",4.31339938866326,0.0448601490696838,0.156116945267685,0.287349646720058,0.77384461212895,0.999981087338227
"AC006001.2",4.45065251045547,-0.0647244558471884,0.159578671604657,-0.405595905745713,0.68503953765417,0.999981087338227
"RABGEF1",31.2952540443776,-0.145657964583875,0.0760960572878979,-1.91413287067949,0.0556031804432815,0.999981087338227
"AC027644.3",1.95429186372742,-0.0317796598571168,0.215661821726165,-0.147358765695065,0.882848850363438,0.999981087338227
"LINC02604",0.259110722780633,-0.722482497742618,0.616033652987496,-1.17279712599935,0.240877170939576,0.999981087338227
"TMEM248",17.3306364104211,-0.0604710858470206,0.0809984220232661,-0.746571159493092,0.455322462770737,0.999981087338227
"SBDS",32.015503352286,0.0212319256551389,0.102810606643197,0.206514934094534,0.836388700442137,0.999981087338227
"TYW1",8.94150371236033,-0.0834173093470093,0.117597767959541,-0.709344325104099,0.478110828296977,0.999981087338227
"SPDYE21P",0.131597539487943,0.146335442905815,0.97193567797269,0.150560830538754,0.880322161782216,0.999981087338227
"AC006480.2",0.12392820623544,0.392059146076027,0.981749487214864,0.399347441665862,0.68963721497777,NA
"AC005482.1",0,NA,NA,NA,NA,NA
"AC092637.1",0,NA,NA,NA,NA,NA
"AC006013.1",0,NA,NA,NA,NA,NA
"AC093655.1",0,NA,NA,NA,NA,NA
"AC104688.1",0,NA,NA,NA,NA,NA
"AC069280.2",0.0409544954385997,0.307875490328571,1.4973612035827,0.20561203909379,0.837093972624788,NA
"AC092100.1",0.0196225246167212,-0.0920818839399411,1.49511767281017,-0.0615883857267684,0.950890626231673,NA
"AC069280.1",0,NA,NA,NA,NA,NA
"CT66",0,NA,NA,NA,NA,NA
"AUTS2",36.1483587038763,-0.203727006009366,0.0883148560656629,-2.30682599831101,0.0210645222807057,0.999981087338227
"GALNT17",0.013232885339963,-0.245311124044402,1.49348411249627,-0.164254257539024,0.869530989730175,NA
"CALN1",0.229733718256238,-0.671127807192874,1.05150660736498,-0.638253533065935,0.523308654588067,0.999981087338227
"TYW1B",5.01228250858155,-0.0181266707812562,0.15978916327903,-0.113441177169209,0.909680795731215,0.999981087338227
"POM121",21.1332263455303,-0.0914124199022775,0.141407775326267,-0.646445499134428,0.517990882257745,0.999981087338227
"AC211476.2",0.887705357220116,0.235625630981547,0.425012503547151,0.554396938948895,0.579307220538984,0.999981087338227
"AC211476.6",0.110189267767274,-0.0228565582674194,1.23184162781058,-0.018554786387633,0.985196271855349,NA
"TRIM74",0,NA,NA,NA,NA,NA
"SPDYE8P",0,NA,NA,NA,NA,NA
"SPDYE17",0,NA,NA,NA,NA,NA
"SPDYE9P",0.0138556783569686,-0.0775611651765587,1.49560920346746,-0.051859245715217,0.958640847761534,NA
"NSUN5",4.24299383137289,0.10243392745749,0.162295803989551,0.631155735018785,0.527938701542409,0.999981087338227
"TRIM50",0.0597998625888811,-0.30496362646311,1.37819818802564,-0.221277047896856,0.824876720171392,NA
"FKBP6",0,NA,NA,NA,NA,NA
"FZD9",0.0751569886685509,-0.270458772533297,1.49275593034848,-0.181180839435794,0.85622563361748,NA
"BAZ1B",14.8691900845531,-0.00987416563252864,0.0862744805311124,-0.11445059502813,0.908880608419959,0.999981087338227
"BCL7B",19.8907738600268,0.0115134978620506,0.0962041458146969,0.119677772351176,0.904738408880295,0.999981087338227
"TBL2",2.06333615310235,0.126473022932844,0.229280409826592,0.55160849995208,0.581216611568491,0.999981087338227
"MLXIPL",0.0529315413598521,-0.535425436524277,1.49009574260601,-0.359322841623503,0.71935358865084,NA
"AC005089.1",0,NA,NA,NA,NA,NA
"VPS37D",0.511888097392869,0.552490057394889,0.540168308204635,1.02281094429847,0.306397242404844,0.999981087338227
"DNAJC30",2.21179501332948,0.149968644015239,0.216317455749056,0.693280361938122,0.488133624636333,0.999981087338227
"BUD23",18.086678243619,0.055094774584129,0.0990615855435228,0.556166896399241,0.578096767066596,0.999981087338227
"STX1A",1.26928200685941,0.245327611731605,0.30976693805851,0.791974809413865,0.428375364617134,0.999981087338227
"ABHD11",0.913160577788998,0.625743032119233,0.367618533713816,1.70215311452812,0.0887266692598685,0.999981087338227
"CLDN3",0.183645422959591,-0.5580889862389,1.36434405695469,-0.409052968270038,0.682500790074429,0.999981087338227
"CLDN4",0.342440047039147,-0.946531039917148,1.21455728836393,-0.779321855778555,0.435790143239065,0.999981087338227
"METTL27",0.135003125743968,-0.235473315009476,1.16618511254132,-0.201917613659412,0.839981131972891,0.999981087338227
"TMEM270",0,NA,NA,NA,NA,NA
"AC099398.1",0,NA,NA,NA,NA,NA
"ELN",0.0926301973797412,-0.691640141900004,1.48887385308709,-0.464539114892727,0.642261542208048,NA
"ELN-AS1",0.0964206910121815,-0.197248562205094,1.49108755227374,-0.132285030415761,0.894758847314301,NA
"LIMK1",5.2066912554765,0.0606091060274589,0.157430046197298,0.384990714869644,0.700244294797987,0.999981087338227
"EIF4H",29.1728016445797,-0.0212950749672813,0.0905297391175025,-0.235227397923256,0.814032242046936,0.999981087338227
"LAT2",15.4475215437441,0.0034663444059652,0.212578988861627,0.0163061477737178,0.986990152980093,0.999981087338227
"RFC2",3.71779379707603,-0.0548527477611648,0.174682455617003,-0.314014063790306,0.753510357280319,0.999981087338227
"AC005081.1",0.0185660337545627,-0.0895157224541425,1.4952028993073,-0.0598686121432842,0.952260278917815,NA
"CLIP2",1.89229228866331,0.0214138191339496,0.294216560342072,0.072782507922235,0.941979190690952,0.999981087338227
"GTF2IRD1",0.119706915085349,-0.16062325602569,1.18496690387313,-0.135550837327763,0.892176372739983,NA
"AC211433.2",0,NA,NA,NA,NA,NA
"GTF2I",18.3410354261538,-0.0767202378903233,0.085950312840989,-0.892611502557976,0.372065257151704,0.999981087338227
"AC211433.1",0.506649047341137,-0.0313707742694087,0.420828611042955,-0.0745452505989584,0.940576536531227,0.999981087338227
"NCF1",13.1222821032267,-0.0757803380206188,0.132863403383623,-0.57036276424302,0.568431679184739,0.999981087338227
"GTF2IRD2",2.22497183739039,0.148320962085651,0.260796342726274,0.568723320791831,0.569543918916002,0.999981087338227
"CASTOR2",3.58460118929077,-0.275850538137379,0.178241200287007,-1.54762500304756,0.121712608009511,0.999981087338227
"RCC1L",5.01650292198412,-0.140955420229061,0.180591773032763,-0.780519609846727,0.435085089573366,0.999981087338227
"GTF2IRD2B",4.98865217094901,0.0559871441243618,0.174978134683855,0.319966515962224,0.748993713634255,0.999981087338227
"AC211486.5",0,NA,NA,NA,NA,NA
"AC211486.2",0,NA,NA,NA,NA,NA
"AC211486.7",0,NA,NA,NA,NA,NA
"AC211486.8",0,NA,NA,NA,NA,NA
"AC211486.6",0,NA,NA,NA,NA,NA
"TRIM73",1.62319914466728,-0.323311523567991,0.381118124356132,-0.848323663730764,0.39625774240905,0.999981087338227
"POM121C",9.95414721235962,-0.129875543512837,0.151946312861734,-0.85474626574861,0.392691631534378,0.999981087338227
"SPDYE5",0.260648318272742,0.437705790865424,0.568537878877646,0.769879733834975,0.441371236615976,0.999981087338227
"HIP1",10.4948771108887,-0.0773269386128326,0.145008174712283,-0.53325916808663,0.59385418856757,0.999981087338227
"CCL26",0,NA,NA,NA,NA,NA
"CCL24",0.0280009434943554,-0.0921192334148848,1.49511643058734,-0.0616134178785639,0.950870691323346,NA
"RHBDD2",9.56157199305377,0.113285620321493,0.120705556804441,0.938528625529902,0.347972813206162,0.999981087338227
"POR",11.1291043572424,-0.0369768508425233,0.126992268822895,-0.29117403118525,0.770918222620843,0.999981087338227
"TMEM120A",5.28181178568538,-0.242776554643089,0.162388930804214,-1.49503142511478,0.134906240945749,0.999981087338227
"STYXL1",4.78097484302387,0.0409412329223642,0.177756400280534,0.230322131061109,0.817841464742079,0.999981087338227
"MDH2",23.1785272840033,-0.057862436133802,0.0771262924382396,-0.750229711614058,0.453116367140767,0.999981087338227
"SRRM3",0,NA,NA,NA,NA,NA
"HSPB1",33.7425797533543,0.0440263255334752,0.104049499255727,0.423128663265066,0.672201390614281,0.999981087338227
"YWHAG",10.2671037362109,-0.0280698854577524,0.120106059268932,-0.233709153631463,0.815210780965283,0.999981087338227
"SSC4D",0.0411170889455163,0.11675989932952,1.49644504378509,0.0780248495021169,0.93780828620122,NA
"ZP3",0.0280009434943554,-0.0921192334148848,1.49511643058734,-0.0616134178785639,0.950870691323346,NA
"DTX2",3.1870963503973,0.00674080611121805,0.188424661393948,0.0357745427872881,0.971462131982481,0.999981087338227
"AC005522.1",0.0185660337545627,-0.0895157224541425,1.4952028993073,-0.0598686121432842,0.952260278917815,NA
"UPK3B",0.0196225246167212,-0.0920818839399411,1.49511767281017,-0.0615883857267684,0.950890626231673,NA
"SPDYE16",0,NA,NA,NA,NA,NA
"POMZP3",3.09148527585596,0.128582620210609,0.257621236552156,0.499114987302597,0.61769837983708,0.999981087338227
"AC006972.1",0,NA,NA,NA,NA,NA
"AC007003.1",0,NA,NA,NA,NA,NA
"AC114737.1",0,NA,NA,NA,NA,NA
"CCDC146",2.61725165522545,0.275848880882492,0.24994673795322,1.10363065003921,0.269753389935581,0.999981087338227
"FGL2",1.91145100516505,-0.576349196954355,0.411763036761876,-1.39971086644103,0.161599918462458,0.999981087338227
"AC098851.1",0.129691753248893,0.0644766006739621,1.465513598637,0.0439959074647471,0.964907666080538,0.999981087338227
"GSAP",8.31887429446246,-0.223053329232711,0.17200141810653,-1.29681098963127,0.194696228497547,0.999981087338227
"AC004921.1",0.0969241651099692,0.307875367766437,1.4973612049821,0.205611957049546,0.837094036717404,NA
"AC004921.2",0,NA,NA,NA,NA,NA
"PTPN12",16.7277460346141,0.100673926689637,0.153177691092088,0.657236220051871,0.511029039561214,0.999981087338227
"APTR",1.50099767014693,-0.0420397756613822,0.275262474940922,-0.152726141368906,0.878614244773002,0.999981087338227
"RSBN1L",23.9676868350285,0.00647221313980038,0.0860460775596287,0.0752179916082198,0.940041269671709,0.999981087338227
"TMEM60",2.27360409113402,0.242345450919278,0.27650186299353,0.876469504745972,0.380774847601335,0.999981087338227
"PHTF2",13.9201499320096,0.02719700580352,0.0987817047479345,0.275324321167768,0.783067080659525,0.999981087338227
"AC004990.1",0.195866803642192,-0.330863179816186,0.882966055180127,-0.374717893032353,0.707870283575723,0.999981087338227
"MAGI2",0.126174013308046,-0.0991187842715398,1.2116198654362,-0.0818068332313584,0.93480032215768,0.999981087338227
"AC006043.1",0,NA,NA,NA,NA,NA
"MAGI2-AS1",0,NA,NA,NA,NA,NA
"MAGI2-AS2",0,NA,NA,NA,NA,NA
"AC006355.2",0,NA,NA,NA,NA,NA
"AC074024.1",0,NA,NA,NA,NA,NA
"MAGI2-AS3",0.0396986560198891,-0.463075417471059,1.4907909422374,-0.310623981103661,0.756086494155868,NA
"AC073048.1",0,NA,NA,NA,NA,NA
"GNAI1",0.200341266480401,-0.356780031750714,0.895331965461562,-0.398489102940479,0.690269689243995,0.999981087338227
"AC003988.1",0,NA,NA,NA,NA,NA
"AC004862.1",0.0196225246167212,-0.0920818839399411,1.49511767281017,-0.0615883857267684,0.950890626231673,NA
"CD36",0.325738125269132,-0.856362198231136,0.874013487540086,-0.97980432846794,0.32718271509834,0.999981087338227
"GNAT3",0,NA,NA,NA,NA,NA
"SEMA3C",0.0661644266998151,-0.595385017571118,1.4895850920571,-0.399698560858243,0.689378552231811,NA
"AC005008.2",0,NA,NA,NA,NA,NA
"HGF",0.0264657706799261,-0.371313570540621,1.49181407622219,-0.248900701809249,0.803437592413941,NA
"CACNA2D1",0.013232885339963,-0.245311124044402,1.49348411249627,-0.164254257539024,0.869530989730175,NA
"AC006145.1",0,NA,NA,NA,NA,NA
"PCLO",0.013232885339963,-0.245311124044402,1.49348411249627,-0.164254257539024,0.869530989730175,NA
"AC079799.1",0,NA,NA,NA,NA,NA
"SEMA3E",0.013232885339963,-0.245311124044402,1.49348411249627,-0.164254257539024,0.869530989730175,NA
"SEMA3A",0.177300769887629,-0.309157605717621,1.08697527133291,-0.284420091119934,0.77608846401054,0.999981087338227
"AC003984.1",0,NA,NA,NA,NA,NA
"AC074183.1",0.0987109437477968,-0.0921192334148848,1.49511643058734,-0.0616134178785639,0.950870691323346,NA
"SEMA3D",0,NA,NA,NA,NA,NA
"LINC00972",0,NA,NA,NA,NA,NA
"GRM3",0.013232885339963,-0.245311124044402,1.49348411249627,-0.164254257539024,0.869530989730175,NA
"AC005009.1",0,NA,NA,NA,NA,NA
"AC005009.2",0.013232885339963,-0.245311124044402,1.49348411249627,-0.164254257539024,0.869530989730175,NA
"KIAA1324L",2.90198259270581,-0.346980282586163,0.235707160732888,-1.47208205939647,0.140998719554161,0.999981087338227
"AC004023.1",0,NA,NA,NA,NA,NA
"AC005076.1",0.682327971371266,0.421251514084774,0.393757699667982,1.06982419503155,0.284698449464517,0.999981087338227
"DMTF1",9.02761692149546,-0.116235862948782,0.133825989188391,-0.868559714400114,0.385087997316365,0.999981087338227
"TMEM243",21.1306730601728,0.0405192578785598,0.0882292462968682,0.459249733837952,0.646054839872137,0.999981087338227
"TP53TG1",4.98628602057006,0.0147714118356323,0.161091925657185,0.0916955444872323,0.926939937463336,0.999981087338227
"CROT",3.30238848722231,-0.164747305021419,0.196685448586436,-0.837618167512882,0.402245186097788,0.999981087338227
"ABCB4",0.403670257155901,0.521885454021583,0.50427537945785,1.03492154342864,0.300705552715873,0.999981087338227
"ABCB1",29.2606425108954,-0.0459494721390357,0.0834322473057904,-0.550739955147375,0.58181195074273,0.999981087338227
"RUNDC3B",1.032023383896,-0.0858148683377563,0.444752205419029,-0.192949843288365,0.846998249104007,0.999981087338227
"SLC25A40",2.63534997168288,0.0880991099864798,0.202987315066186,0.434012883798942,0.664279085233869,0.999981087338227
"DBF4",11.008349468022,0.0530196919249704,0.0993951519178509,0.533423319970281,0.593740578250173,0.999981087338227
"ADAM22",1.23055959952412,0.343726751841172,0.298258029876676,1.15244760378554,0.249137188939695,0.999981087338227
"SRI",21.8434746628041,-0.0206711078453478,0.0930828827649842,-0.222072063426938,0.824257785042613,0.999981087338227
"AC003991.2",0.0309808095010958,0.11675989932952,1.49644504378509,0.0780248495021169,0.93780828620122,NA
"AC003991.1",0.341816625182122,-0.179959060008775,0.491002687572221,-0.366513390993007,0.713982022181724,0.999981087338227
"STEAP4",0.0485500879353956,-0.146090634146029,1.49302756592297,-0.0978485846346163,0.922052527494211,NA
"AC002069.2",0,NA,NA,NA,NA,NA
"ZNF804B",0,NA,NA,NA,NA,NA
"TEX47",0,NA,NA,NA,NA,NA
"AC002383.1",0,NA,NA,NA,NA,NA
"STEAP2-AS1",0,NA,NA,NA,NA,NA
"AC004969.1",0,NA,NA,NA,NA,NA
"STEAP1",0,NA,NA,NA,NA,NA
"STEAP2",0.013232885339963,-0.245311124044402,1.49348411249627,-0.164254257539024,0.869530989730175,NA
"CFAP69",0.0730646582903399,0.321408081840789,1.49619645641391,0.214816764511754,0.829910181824929,NA
"AC002064.2",0.0175644425023846,0.225680964124889,1.4983180824616,0.150622866243538,0.88027322252905,NA
"AC002064.1",0,NA,NA,NA,NA,NA
"FAM237B",0,NA,NA,NA,NA,NA
"GTPBP10",5.22134875383382,0.0214687404780948,0.185208446054237,0.115916638444274,0.907718609017016,0.999981087338227
"CLDN12",0.985391799515228,0.397132414796955,0.347828565787418,1.14174755571878,0.253558967299161,0.999981087338227
"CDK14",0.766166199815618,-0.85030479990808,0.513959614180801,-1.65441948442463,0.0980423102617051,0.999981087338227
"AC002456.1",0,NA,NA,NA,NA,NA
"AC002458.1",0,NA,NA,NA,NA,NA
"FZD1",0.0264657706799261,-0.371313570540621,1.49181407622219,-0.248900701809249,0.803437592413941,NA
"AC079760.2",0.0205491444410401,-0.0921192334148848,1.49511643058734,-0.0616134178785639,0.950870691323346,NA
"AC079760.1",0.0205491444410401,-0.0921192334148848,1.49511643058734,-0.0616134178785639,0.950870691323346,NA
"AC000058.1",0,NA,NA,NA,NA,NA
"MTERF1",2.14890974238861,0.228756820354117,0.215070918507932,1.0636343674037,0.287494367271369,0.999981087338227
"AC003086.1",0.0987109437477968,-0.0921192334148848,1.49511643058734,-0.0616134178785639,0.950870691323346,NA
"AKAP9",38.7334132493972,0.0123080800364044,0.0594420433312604,0.207060177386796,0.835962861931339,0.999981087338227
"CYP51A1",12.6682278773697,0.143445111837293,0.11893720496047,1.20605753166108,0.227795308203286,0.999981087338227
"CYP51A1-AS1",0.53899972120541,-0.473784593672176,0.448463590324357,-1.0564616702317,0.29075734362223,0.999981087338227
"LRRD1",0.0719353049396955,0.449666613236052,1.49562141329602,0.300655372568574,0.763677302573503,NA
"KRIT1",10.4412068160673,-0.123819778199353,0.112733967434337,-1.09833602965737,0.272057784593439,0.999981087338227
"AC000120.1",0,NA,NA,NA,NA,NA
"ANKIB1",16.2937711922617,-0.154614624813254,0.0984046184334858,-1.57121309217577,0.116133160030402,0.999981087338227
"GATAD1",5.21788160495107,-0.206981478842749,0.180122552486512,-1.14911473319393,0.250508673975822,0.999981087338227
"AC007566.1",0.235118537262258,0.343753752148688,0.752940760229553,0.456548204461511,0.647995815451065,0.999981087338227
"ERVW-1",0.0280009434943554,-0.0921192334148848,1.49511643058734,-0.0616134178785639,0.950870691323346,NA
"PEX1",2.95244270883279,0.12650405440617,0.188874136143006,0.66977965850437,0.502998262593724,0.999981087338227
"RBM48",4.04918565874597,0.183870717258565,0.164004442138747,1.12113254287961,0.26223144825819,0.999981087338227
"FAM133B",23.9120760020203,0.0235624866421455,0.0715775310243019,0.329188312379,0.742013356463325,0.999981087338227
"CDK6",27.4121124806343,0.0057600146553425,0.0858053582961563,0.0671288456772346,0.946479130153054,0.999981087338227
"AC000065.2",0,NA,NA,NA,NA,NA
"AC000065.1",0.291347735200952,0.016205856750308,0.641332737745806,0.0252690308735358,0.979840375822763,0.999981087338227
"AC002454.1",0.223488258260123,0.280604787449062,0.575167667588771,0.487866066299273,0.625644711706836,0.999981087338227
"SAMD9",11.1449978692077,0.0901620007694694,0.105734729480152,0.852718886337097,0.393815214857771,0.999981087338227
"SAMD9L",8.85095226793171,-0.0909254893643401,0.144130328712153,-0.630856046584963,0.528134653165745,0.999981087338227
"HEPACAM2",0.0826954600235479,-0.270458773556952,1.49275593033311,-0.181180840123408,0.856225633077775,NA
"VPS50",3.99555288632853,0.266209342297316,0.197634312410688,1.34697937342038,0.17798687591356,0.999981087338227
"CALCR",0,NA,NA,NA,NA,NA
"GNGT1",0,NA,NA,NA,NA,NA
"TFPI2",0.0328554099566842,-0.274205633435255,1.49238906967355,-0.183736023673261,0.85422054717276,NA
"AC002076.1",0,NA,NA,NA,NA,NA
"GNG11",0.856907603497813,-1.31069335613056,1.48049126794928,-0.885309751232832,0.375989592152181,0.999981087338227
"BET1",5.1935599042922,0.217330076060014,0.172298774261449,1.26135590338114,0.207180648239972,0.999981087338227
"AC006378.1",0.0175644425023846,0.225680964124889,1.4983180824616,0.150622866243538,0.88027322252905,NA
"AC003092.1",0,NA,NA,NA,NA,NA
"AC003092.2",0,NA,NA,NA,NA,NA
"AC002074.1",0,NA,NA,NA,NA,NA
"AC002074.2",0,NA,NA,NA,NA,NA
"COL1A2",0.0511686586255337,-0.276896905756718,1.49229687383523,-0.185550818078904,0.852797025141356,NA
"CASD1",7.22672188591425,-0.021705979800786,0.135518042913847,-0.160170404870629,0.872746841873304,0.999981087338227
"SGCE",0.561400879137836,-0.377278047645251,0.441199246210658,-0.855119429340805,0.392485034445213,0.999981087338227
"PEG10",0.167414050862446,-0.630386506617413,0.894402329247223,-0.704813131633926,0.480926535395328,0.999981087338227
"PPP1R9A",0.828767231044005,-0.181432936058349,0.506908730226421,-0.357920322219166,0.720402941930502,0.999981087338227
"AC002429.2",0.292564791427668,-0.0523732880803701,0.732925566306292,-0.0714578539595971,0.943033366438296,0.999981087338227
"PON1",0.0965511383805164,-0.312151714726854,1.49175747841076,-0.209250980299696,0.83425231666812,NA
"PON3",0.013232885339963,-0.245311124044402,1.49348411249627,-0.164254257539024,0.869530989730175,NA
"PON2",2.65488091742278,-0.0871599590490992,0.226411516392765,-0.384962569209153,0.700265147808479,0.999981087338227
"AC005021.1",0.0411170889455163,0.11675989932952,1.49644504378509,0.0780248495021169,0.93780828620122,NA
"AC004012.1",0,NA,NA,NA,NA,NA
"ASB4",0.0280009434943554,-0.0921192334148848,1.49511643058734,-0.0616134178785639,0.950870691323346,NA
"AC002451.1",0.013232885339963,-0.245311124044402,1.49348411249627,-0.164254257539024,0.869530989730175,NA
